Verilator Statistics Report

Information:
  Verilator 4.210 2021-07-07 rev v4.210
  Arguments: --cc --exe --top-module SimTop +define+VERILATOR=1 +define+PRINTF_COND=1 +define+RANDOMIZE_REG_INIT +define+RANDOMIZE_MEM_INIT +define+RANDOMIZE_GARBAGE_ASSIGN +define+RANDOMIZE_DELAY=3 +define+BENCHMARK=0 -I/home/tela/Arch2025/lab5/build/../vsrc --x-assign unique -O3 -CFLAGS -g -std=c++2a -static -Wall -I/home/tela/Arch2025/lab5/difftest/src/test/csrc -I/home/tela/Arch2025/lab5/difftest/src/test/csrc/common -I/home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest -DVERILATOR -Wno-maybe-uninitialized  -DNUM_CORES=1 -LDFLAGS -lpthread -lSDL2 -ldl -lz --trace --assert --stats-vars --output-split 30000 --output-split-cfuncs 30000 --trace-fst --trace-structs --no-trace-params -y ../vsrc/ram -o /home/tela/Arch2025/lab5/build/emu -Mdir ../build/emu-compile ../build/../vsrc/SimTop.sv ./src/test/vsrc/common/SimJTAG.v ./src/test/vsrc/common/assert.v ./src/test/vsrc/common/ram.sv ./src/test/vsrc/common/EICG_wrapper.v ./src/test/vsrc/common/ram.v ./src/test/vsrc/common/ref.v ./src/test/vsrc/common/difftest.v /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/main.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/emu.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/verilator/snapshot.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/vcs/main.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/sdcard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/keyboard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/flash.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/remote_bitbang.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/SimJTAG.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/axi4.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/vga.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/common.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/compress.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/uart.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/ram.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/device.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/difftest.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/spikedasm.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/goldenmem.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/ref.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/interface.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/nemuproxy.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/sdcard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/keyboard.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/flash.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/remote_bitbang.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/SimJTAG.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/axi4.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/vga.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/common.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/compress.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/uart.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/ram.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/common/device.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/difftest.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/spikedasm.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/goldenmem.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/ref.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/interface.cpp /home/tela/Arch2025/lab5/difftest/src/test/csrc/difftest/nemuproxy.cpp
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v319                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3190                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3191                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3192                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3193                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3194                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3195                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3196                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3197                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3198                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3199                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v32                                1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v320                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3200                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3201                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3202                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3203                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3204                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3205                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3206                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3207                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3208                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3209                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v321                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3210                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3211                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3212                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3213                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3214                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3215                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3216                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3217                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3218                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3219                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v322                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3220                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3221                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3222                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3223                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3224                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3225                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3226                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3227                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3228                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3229                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v323                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3230                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3231                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3232                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3233                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3234                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3235                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3236                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3237                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3238                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3239                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v324                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3240                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3241                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3242                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3243                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3244                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3245                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3246                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3247                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3248                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3249                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v325                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3250                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3251                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3252                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3253                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3254                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3255                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3256                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3257                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3258                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3259                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v326                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3260                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3261                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3262                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3263                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3264                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3265                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3266                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3267                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3268                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3269                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v327                               1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3270                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3271                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3272                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3273                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3274                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3275                              1          1          1          1
  Vars, width    64 __Vdlyvval__SimTop.core.csr_regfile.csr__v3276                              1          1          1          1
